# x	y	u	v	mask
  2.7559	  1.1604	     nan	     nan	  1.0000
  2.8284	  1.1604	     nan	     nan	  1.0000
  2.9010	  1.1604	     nan	     nan	  1.0000
  2.9735	  1.1604	     nan	     nan	  1.0000
  3.0460	  1.1604	     nan	     nan	  1.0000
  3.1185	  1.1604	     nan	     nan	  1.0000
  3.1910	  1.1604	     nan	     nan	  1.0000
  3.2636	  1.1604	     nan	     nan	  1.0000
  3.3361	  1.1604	     nan	     nan	  1.0000
  3.4086	  1.1604	     nan	     nan	  1.0000
  3.4811	  1.1604	     nan	     nan	  1.0000
  3.5537	  1.1604	     nan	     nan	  1.0000
  3.6262	  1.1604	     nan	     nan	  1.0000
  3.6987	  1.1604	     nan	     nan	  1.0000
  3.7712	  1.1604	     nan	     nan	  1.0000
  3.8438	  1.1604	     nan	     nan	  1.0000
  3.9163	  1.1604	     nan	     nan	  1.0000
  3.9888	  1.1604	     nan	     nan	  1.0000
  4.0613	  1.1604	     nan	     nan	  1.0000
  4.1339	  1.1604	     nan	     nan	  1.0000
  4.2064	  1.1604	     nan	     nan	  1.0000
  4.2789	  1.1604	     nan	     nan	  1.0000
  4.3514	  1.1604	     nan	     nan	  1.0000
  4.4240	  1.1604	     nan	     nan	  1.0000
  4.4965	  1.1604	     nan	     nan	  1.0000
  4.5690	  1.1604	     nan	     nan	  1.0000
  4.6415	  1.1604	     nan	     nan	  1.0000
  4.7140	  1.1604	     nan	     nan	  1.0000
  4.7866	  1.1604	     nan	     nan	  1.0000
  4.8591	  1.1604	     nan	     nan	  1.0000
  4.9316	  1.1604	     nan	     nan	  1.0000
  5.0041	  1.1604	     nan	     nan	  1.0000
  5.0767	  1.1604	     nan	     nan	  1.0000
  5.1492	  1.1604	     nan	     nan	  1.0000
  5.2217	  1.1604	     nan	     nan	  1.0000
  0.0725	  1.0879	     nan	     nan	  1.0000
  0.1450	  1.0879	     nan	     nan	  1.0000
  0.2176	  1.0879	     nan	     nan	  1.0000
  0.2901	  1.0879	     nan	     nan	  1.0000
  0.3626	  1.0879	     nan	     nan	  1.0000
  0.4351	  1.0879	     nan	     nan	  1.0000
  0.5077	  1.0879	     nan	     nan	  1.0000
  0.5802	  1.0879	     nan	     nan	  1.0000
  0.6527	  1.0879	     nan	     nan	  1.0000
  0.7252	  1.0879	     nan	     nan	  1.0000
  0.7978	  1.0879	     nan	     nan	  1.0000
  0.8703	  1.0879	     nan	     nan	  1.0000
  0.9428	  1.0879	     nan	     nan	  1.0000
  1.0153	  1.0879	     nan	     nan	  1.0000
  1.0879	  1.0879	     nan	     nan	  1.0000
  1.1604	  1.0879	     nan	     nan	  1.0000
  1.2329	  1.0879	     nan	     nan	  1.0000
  1.3054	  1.0879	     nan	     nan	  1.0000
  1.3780	  1.0879	     nan	     nan	  1.0000
  1.4505	  1.0879	     nan	     nan	  1.0000
  1.5230	  1.0879	     nan	     nan	  1.0000
  1.5955	  1.0879	     nan	     nan	  1.0000
  1.6680	  1.0879	     nan	     nan	  1.0000
  1.7406	  1.0879	     nan	     nan	  1.0000
  1.8131	  1.0879	     nan	     nan	  1.0000
  1.8856	  1.0879	     nan	     nan	  1.0000
  1.9581	  1.0879	     nan	     nan	  1.0000
  2.0307	  1.0879	     nan	     nan	  1.0000
  2.1032	  1.0879	     nan	     nan	  1.0000
  2.1757	  1.0879	     nan	     nan	  1.0000
  2.2482	  1.0879	     nan	     nan	  1.0000
  2.3208	  1.0879	     nan	     nan	  1.0000
  2.3933	  1.0879	     nan	     nan	  1.0000
  2.4658	  1.0879	     nan	     nan	  1.0000
  2.5383	  1.0879	     nan	     nan	  1.0000
  2.6109	  1.0879	     nan	     nan	  1.0000
  2.6834	  1.0879	     nan	     nan	  1.0000
  2.7559	  1.0879	     nan	     nan	  1.0000
  2.8284	  1.0879	     nan	     nan	  1.0000
  2.9010	  1.0879	     nan	     nan	  1.0000
  2.9735	  1.0879	     nan	     nan	  1.0000
  3.0460	  1.0879	     nan	     nan	  1.0000
  3.1185	  1.0879	     nan	     nan	  1.0000
  3.1910	  1.0879	     nan	     nan	  1.0000
  3.2636	  1.0879	     nan	     nan	  1.0000
  3.3361	  1.0879	     nan	     nan	  1.0000
  3.4086	  1.0879	     nan	     nan	  1.0000
  3.4811	  1.0879	     nan	     nan	  1.0000
  3.5537	  1.0879	     nan	     nan	  1.0000
  3.6262	  1.0879	     nan	     nan	  1.0000
  3.6987	  1.0879	     nan	     nan	  1.0000
  3.7712	  1.0879	     nan	     nan	  1.0000
  3.8438	  1.0879	     nan	     nan	  1.0000
  3.9163	  1.0879	     nan	     nan	  1.0000
  3.9888	  1.0879	     nan	     nan	  1.0000
  4.0613	  1.0879	     nan	     nan	  1.0000
  4.1339	  1.0879	     nan	     nan	  1.0000
  4.2064	  1.0879	     nan	     nan	  1.0000
  4.2789	  1.0879	     nan	     nan	  1.0000
  4.3514	  1.0879	     nan	     nan	  1.0000
  4.4240	  1.0879	     nan	     nan	  1.0000
  4.4965	  1.0879	     nan	     nan	  1.0000
  4.5690	  1.0879	     nan	     nan	  1.0000
  4.6415	  1.0879	     nan	     nan	  1.0000
  4.7140	  1.0879	     nan	     nan	  1.0000
  4.7866	  1.0879	     nan	     nan	  1.0000
  4.8591	  1.0879	     nan	     nan	  1.0000
  4.9316	  1.0879	     nan	     nan	  1.0000
  5.0041	  1.0879	     nan	     nan	  1.0000
  5.0767	  1.0879	     nan	     nan	  1.0000
  5.1492	  1.0879	     nan	     nan	  1.0000
  5.2217	  1.0879	     nan	     nan	  1.0000
  0.0725	  1.0153	     nan	     nan	  1.0000
  0.1450	  1.0153	     nan	     nan	  1.0000
  0.2176	  1.0153	     nan	     nan	  1.0000
  0.2901	  1.0153	     nan	     nan	  1.0000
  0.3626	  1.0153	     nan	     nan	  1.0000
  0.4351	  1.0153	     nan	     nan	  1.0000
  0.5077	  1.0153	     nan	     nan	  1.0000
  0.5802	  1.0153	     nan	     nan	  1.0000
  0.6527	  1.0153	     nan	     nan	  1.0000
  0.7252	  1.0153	     nan	     nan	  1.0000
  0.7978	  1.0153	     nan	     nan	  1.0000
  0.8703	  1.0153	     nan	     nan	  1.0000
  0.9428	  1.0153	     nan	     nan	  1.0000
  1.0153	  1.0153	     nan	     nan	  1.0000
  1.0879	  1.0153	     nan	     nan	  1.0000
  1.1604	  1.0153	     nan	     nan	  1.0000
  1.2329	  1.0153	     nan	     nan	  1.0000
  1.3054	  1.0153	     nan	     nan	  1.0000
  1.3780	  1.0153	     nan	     nan	  1.0000
  1.4505	  1.0153	     nan	     nan	  1.0000
  1.5230	  1.0153	     nan	     nan	  1.0000
  1.5955	  1.0153	     nan	     nan	  1.0000
  1.6680	  1.0153	     nan	     nan	  1.0000
  1.7406	  1.0153	     nan	     nan	  1.0000
  1.8131	  1.0153	     nan	     nan	  1.0000
  1.8856	  1.0153	     nan	     nan	  1.0000
  1.9581	  1.0153	     nan	     nan	  1.0000
  2.0307	  1.0153	     nan	     nan	  1.0000
  2.1032	  1.0153	     nan	     nan	  1.0000
  2.1757	  1.0153	     nan	     nan	  1.0000
  2.2482	  1.0153	     nan	     nan	  1.0000
  2.3208	  1.0153	     nan	     nan	  1.0000
  2.3933	  1.0153	     nan	     nan	  1.0000
  2.4658	  1.0153	     nan	     nan	  1.0000
  2.5383	  1.0153	     nan	     nan	  1.0000
  2.6109	  1.0153	     nan	     nan	  1.0000
  2.6834	  1.0153	     nan	     nan	  1.0000
  2.7559	  1.0153	     nan	     nan	  1.0000
  2.8284	  1.0153	     nan	     nan	  1.0000
  2.9010	  1.0153	     nan	     nan	  1.0000
  2.9735	  1.0153	     nan	     nan	  1.0000
  3.0460	  1.0153	     nan	     nan	  1.0000
  3.1185	  1.0153	     nan	     nan	  1.0000
  3.1910	  1.0153	     nan	     nan	  1.0000
  3.2636	  1.0153	     nan	     nan	  1.0000
  3.3361	  1.0153	     nan	     nan	  1.0000
  3.4086	  1.0153	     nan	     nan	  1.0000
  3.4811	  1.0153	     nan	     nan	  1.0000
  3.5537	  1.0153	     nan	     nan	  1.0000
  3.6262	  1.0153	     nan	     nan	  1.0000
  3.6987	  1.0153	     nan	     nan	  1.0000
  3.7712	  1.0153	     nan	     nan	  1.0000
  3.8438	  1.0153	     nan	     nan	  1.0000
  3.9163	  1.0153	     nan	     nan	  1.0000
  3.9888	  1.0153	     nan	     nan	  1.0000
  4.0613	  1.0153	     nan	     nan	  1.0000
  4.1339	  1.0153	     nan	     nan	  1.0000
  4.2064	  1.0153	     nan	     nan	  1.0000
  4.2789	  1.0153	     nan	     nan	  1.0000
  4.3514	  1.0153	     nan	     nan	  1.0000
  4.4240	  1.0153	     nan	     nan	  1.0000
  4.4965	  1.0153	     nan	     nan	  1.0000
  4.5690	  1.0153	     nan	     nan	  1.0000
  4.6415	  1.0153	     nan	     nan	  1.0000
  4.7140	  1.0153	     nan	     nan	  1.0000
  4.7866	  1.0153	     nan	     nan	  1.0000
  4.8591	  1.0153	     nan	     nan	  1.0000
  4.9316	  1.0153	     nan	     nan	  1.0000
  5.0041	  1.0153	     nan	     nan	  1.0000
  5.0767	  1.0153	     nan	     nan	  1.0000
  5.1492	  1.0153	     nan	     nan	  1.0000
  5.2217	  1.0153	     nan	     nan	  1.0000
  0.0725	  0.9428	     nan	     nan	  1.0000
  0.1450	  0.9428	     nan	     nan	  1.0000
  0.2176	  0.9428	     nan	     nan	  1.0000
  0.2901	  0.9428	     nan	     nan	  1.0000
  0.3626	  0.9428	     nan	     nan	  1.0000
  0.4351	  0.9428	     nan	     nan	  1.0000
  0.5077	  0.9428	     nan	     nan	  1.0000
  0.5802	  0.9428	     nan	     nan	  1.0000
  0.6527	  0.9428	     nan	     nan	  1.0000
  0.7252	  0.9428	     nan	     nan	  1.0000
  0.7978	  0.9428	     nan	     nan	  1.0000
  0.8703	  0.9428	     nan	     nan	  1.0000
  0.9428	  0.9428	     nan	     nan	  1.0000
  1.0153	  0.9428	     nan	     nan	  1.0000
  1.0879	  0.9428	     nan	     nan	  1.0000
  1.1604	  0.9428	     nan	     nan	  1.0000
  1.2329	  0.9428	     nan	     nan	  1.0000
  1.3054	  0.9428	     nan	     nan	  1.0000
  1.3780	  0.9428	     nan	     nan	  1.0000
  1.4505	  0.9428	     nan	     nan	  1.0000
  1.5230	  0.9428	     nan	     nan	  1.0000
  1.5955	  0.9428	     nan	     nan	  1.0000
  1.6680	  0.9428	     nan	     nan	  1.0000
  1.7406	  0.9428	     nan	     nan	  1.0000
  1.8131	  0.9428	     nan	     nan	  1.0000
  1.8856	  0.9428	     nan	     nan	  1.0000
  1.9581	  0.9428	     nan	     nan	  1.0000
  2.0307	  0.9428	     nan	     nan	  1.0000
  2.1032	  0.9428	     nan	     nan	  1.0000
  2.1757	  0.9428	     nan	     nan	  1.0000
  2.2482	  0.9428	     nan	     nan	  1.0000
  2.3208	  0.9428	     nan	     nan	  1.0000
  2.3933	  0.9428	     nan	     nan	  1.0000
  2.4658	  0.9428	     nan	     nan	  1.0000
  2.5383	  0.9428	     nan	     nan	  1.0000
  2.6109	  0.9428	     nan	     nan	  1.0000
  2.6834	  0.9428	     nan	     nan	  1.0000
  2.7559	  0.9428	     nan	     nan	  1.0000
  2.8284	  0.9428	     nan	     nan	  1.0000
  2.9010	  0.9428	     nan	     nan	  1.0000
  2.9735	  0.9428	     nan	     nan	  1.0000
  3.0460	  0.9428	     nan	     nan	  1.0000
  3.1185	  0.9428	     nan	     nan	  1.0000
  3.1910	  0.9428	     nan	     nan	  1.0000
  3.2636	  0.9428	     nan	     nan	  1.0000
  3.3361	  0.9428	     nan	     nan	  1.0000
  3.4086	  0.9428	     nan	     nan	  1.0000
  3.4811	  0.9428	     nan	     nan	  1.0000
  3.5537	  0.9428	     nan	     nan	  1.0000
  3.6262	  0.9428	     nan	     nan	  1.0000
  3.6987	  0.9428	     nan	     nan	  1.0000
  3.7712	  0.9428	     nan	     nan	  1.0000
  3.8438	  0.9428	     nan	     nan	  1.0000
  3.9163	  0.9428	     nan	     nan	  1.0000
  3.9888	  0.9428	     nan	     nan	  1.0000
  4.0613	  0.9428	     nan	     nan	  1.0000
  4.1339	  0.9428	     nan	     nan	  1.0000
  4.2064	  0.9428	     nan	     nan	  1.0000
  4.2789	  0.9428	     nan	     nan	  1.0000
  4.3514	  0.9428	     nan	     nan	  1.0000
  4.4240	  0.9428	     nan	     nan	  1.0000
  4.4965	  0.9428	     nan	     nan	  1.0000
  4.5690	  0.9428	     nan	     nan	  1.0000
  4.6415	  0.9428	     nan	     nan	  1.0000
  4.7140	  0.9428	     nan	     nan	  1.0000
  4.7866	  0.9428	     nan	     nan	  1.0000
  4.8591	  0.9428	     nan	     nan	  1.0000
  4.9316	  0.9428	     nan	     nan	  1.0000
  5.0041	  0.9428	     nan	     nan	  1.0000
  5.0767	  0.9428	     nan	     nan	  1.0000
  5.1492	  0.9428	     nan	     nan	  1.0000
  5.2217	  0.9428	     nan	     nan	  1.0000
  0.0725	  0.8703	     nan	     nan	  1.0000
  0.1450	  0.8703	     nan	     nan	  1.0000
  0.2176	  0.8703	     nan	     nan	  1.0000
  0.2901	  0.8703	     nan	     nan	  1.0000
  0.3626	  0.8703	     nan	     nan	  1.0000
  0.4351	  0.8703	     nan	     nan	  1.0000
  0.5077	  0.8703	     nan	     nan	  1.0000
  0.5802	  0.8703	     nan	     nan	  1.0000
  0.6527	  0.8703	     nan	     nan	  1.0000
  0.7252	  0.8703	     nan	     nan	  1.0000
  0.7978	  0.8703	     nan	     nan	  1.0000
  0.8703	  0.8703	     nan	     nan	  1.0000
  0.9428	  0.8703	     nan	     nan	  1.0000
  1.0153	  0.8703	     nan	     nan	  1.0000
  1.0879	  0.8703	     nan	     nan	  1.0000
  1.1604	  0.8703	     nan	     nan	  1.0000
  1.2329	  0.8703	     nan	     nan	  1.0000
  1.3054	  0.8703	     nan	     nan	  1.0000
  1.3780	  0.8703	     nan	     nan	  1.0000
  1.4505	  0.8703	     nan	     nan	  1.0000
  1.5230	  0.8703	     nan	     nan	  1.0000
  1.5955	  0.8703	     nan	     nan	  1.0000
  1.6680	  0.8703	     nan	     nan	  1.0000
  1.7406	  0.8703	     nan	     nan	  1.0000
  1.8131	  0.8703	     nan	     nan	  1.0000
  1.8856	  0.8703	     nan	     nan	  1.0000
  1.9581	  0.8703	     nan	     nan	  1.0000
  2.0307	  0.8703	     nan	     nan	  1.0000
  2.1032	  0.8703	     nan	     nan	  1.0000
  2.1757	  0.8703	     nan	     nan	  1.0000
  2.2482	  0.8703	     nan	     nan	  1.0000
  2.3208	  0.8703	     nan	     nan	  1.0000
  2.3933	  0.8703	     nan	     nan	  1.0000
  2.4658	  0.8703	     nan	     nan	  1.0000
  2.5383	  0.8703	     nan	     nan	  1.0000
  2.6109	  0.8703	     nan	     nan	  1.0000
  2.6834	  0.8703	     nan	     nan	  1.0000
  2.7559	  0.8703	     nan	     nan	  1.0000
  2.8284	  0.8703	     nan	     nan	  1.0000
  2.9010	  0.8703	     nan	     nan	  1.0000
  2.9735	  0.8703	     nan	     nan	  1.0000
  3.0460	  0.8703	     nan	     nan	  1.0000
  3.1185	  0.8703	     nan	     nan	  1.0000
  3.1910	  0.8703	     nan	     nan	  1.0000
  3.2636	  0.8703	     nan	     nan	  1.0000
  3.3361	  0.8703	     nan	     nan	  1.0000
  3.4086	  0.8703	     nan	     nan	  1.0000
  3.4811	  0.8703	     nan	     nan	  1.0000
  3.5537	  0.8703	     nan	     nan	  1.0000
  3.6262	  0.8703	     nan	     nan	  1.0000
  3.6987	  0.8703	     nan	     nan	  1.0000
  3.7712	  0.8703	     nan	     nan	  1.0000
  3.8438	  0.8703	     nan	     nan	  1.0000
  3.9163	  0.8703	     nan	     nan	  1.0000
  3.9888	  0.8703	     nan	     nan	  1.0000
  4.0613	  0.8703	     nan	     nan	  1.0000
  4.1339	  0.8703	     nan	     nan	  1.0000
  4.2064	  0.8703	     nan	     nan	  1.0000
  4.2789	  0.8703	     nan	     nan	  1.0000
  4.3514	  0.8703	     nan	     nan	  1.0000
  4.4240	  0.8703	     nan	     nan	  1.0000
  4.4965	  0.8703	     nan	     nan	  1.0000
  4.5690	  0.8703	     nan	     nan	  1.0000
  4.6415	  0.8703	     nan	     nan	  1.0000
  4.7140	  0.8703	     nan	     nan	  1.0000
  4.7866	  0.8703	     nan	     nan	  1.0000
  4.8591	  0.8703	     nan	     nan	  1.0000
  4.9316	  0.8703	     nan	     nan	  1.0000
  5.0041	  0.8703	     nan	     nan	  1.0000
  5.0767	  0.8703	     nan	     nan	  1.0000
  5.1492	  0.8703	     nan	     nan	  1.0000
  5.2217	  0.8703	     nan	     nan	  1.0000
  0.0725	  0.7978	     nan	     nan	  1.0000
  0.1450	  0.7978	     nan	     nan	  1.0000
  0.2176	  0.7978	     nan	     nan	  1.0000
  0.2901	  0.7978	     nan	     nan	  1.0000
  0.3626	  0.7978	     nan	     nan	  1.0000
  0.4351	  0.7978	     nan	     nan	  1.0000
  0.5077	  0.7978	     nan	     nan	  1.0000
  0.5802	  0.7978	     nan	     nan	  1.0000
  0.6527	  0.7978	     nan	     nan	  1.0000
  0.7252	  0.7978	     nan	     nan	  1.0000
  0.7978	  0.7978	     nan	     nan	  1.0000
  0.8703	  0.7978	     nan	     nan	  1.0000
  0.9428	  0.7978	     nan	     nan	  1.0000
  1.0153	  0.7978	     nan	     nan	  1.0000
  1.0879	  0.7978	     nan	     nan	  1.0000
  1.1604	  0.7978	     nan	     nan	  1.0000
  1.2329	  0.7978	     nan	     nan	  1.0000
  1.3054	  0.7978	     nan	     nan	  1.0000
  1.3780	  0.7978	     nan	     nan	  1.0000
  1.4505	  0.7978	     nan	     nan	  1.0000
  1.5230	  0.7978	     nan	     nan	  1.0000
  1.5955	  0.7978	     nan	     nan	  1.0000
  1.6680	  0.7978	     nan	     nan	  1.0000
  1.7406	  0.7978	     nan	     nan	  1.0000
  1.8131	  0.7978	     nan	     nan	  1.0000
  1.8856	  0.7978	     nan	     nan	  1.0000
  1.9581	  0.7978	     nan	     nan	  1.0000
  2.0307	  0.7978	     nan	     nan	  1.0000
  2.1032	  0.7978	     nan	     nan	  1.0000
  2.1757	  0.7978	     nan	     nan	  1.0000
  2.2482	  0.7978	     nan	     nan	  1.0000
  2.3208	  0.7978	     nan	     nan	  1.0000
  2.3933	  0.7978	     nan	     nan	  1.0000
  2.4658	  0.7978	     nan	     nan	  1.0000
  2.5383	  0.7978	     nan	     nan	  1.0000
  2.6109	  0.7978	     nan	     nan	  1.0000
  2.6834	  0.7978	     nan	     nan	  1.0000
  2.7559	  0.7978	     nan	     nan	  1.0000
  2.8284	  0.7978	     nan	     nan	  1.0000
  2.9010	  0.7978	     nan	     nan	  1.0000
  2.9735	  0.7978	     nan	     nan	  1.0000
  3.0460	  0.7978	     nan	     nan	  1.0000
  3.1185	  0.7978	     nan	     nan	  1.0000
  3.1910	  0.7978	     nan	     nan	  1.0000
  3.2636	  0.7978	     nan	     nan	  1.0000
  3.3361	  0.7978	     nan	     nan	  1.0000
  3.4086	  0.7978	     nan	     nan	  1.0000
  3.4811	  0.7978	     nan	     nan	  1.0000
  3.5537	  0.7978	     nan	     nan	  1.0000
  3.6262	  0.7978	     nan	     nan	  1.0000
  3.6987	  0.7978	     nan	     nan	  1.0000
  3.7712	  0.7978	     nan	     nan	  1.0000
  3.8438	  0.7978	     nan	     nan	  1.0000
  3.9163	  0.7978	     nan	     nan	  1.0000
  3.9888	  0.7978	     nan	     nan	  1.0000
  4.0613	  0.7978	     nan	     nan	  1.0000
  4.1339	  0.7978	     nan	     nan	  1.0000
  4.2064	  0.7978	     nan	     nan	  1.0000
  4.2789	  0.7978	     nan	     nan	  1.0000
  4.3514	  0.7978	     nan	     nan	  1.0000
  4.4240	  0.7978	     nan	     nan	  1.0000
  4.4965	  0.7978	     nan	     nan	  1.0000
  4.5690	  0.7978	     nan	     nan	  1.0000
  4.6415	  0.7978	     nan	     nan	  1.0000
  4.7140	  0.7978	     nan	     nan	  1.0000
  4.7866	  0.7978	     nan	     nan	  1.0000
  4.8591	  0.7978	     nan	     nan	  1.0000
  4.9316	  0.7978	     nan	     nan	  1.0000
  5.0041	  0.7978	     nan	     nan	  1.0000
  5.0767	  0.7978	     nan	     nan	  1.0000
  5.1492	  0.7978	     nan	     nan	  1.0000
  5.2217	  0.7978	     nan	     nan	  1.0000
  0.0725	  0.7252	     nan	     nan	  1.0000
  0.1450	  0.7252	     nan	     nan	  1.0000
  0.2176	  0.7252	     nan	     nan	  1.0000
  0.2901	  0.7252	     nan	     nan	  1.0000
  0.3626	  0.7252	     nan	     nan	  1.0000
  0.4351	  0.7252	     nan	     nan	  1.0000
  0.5077	  0.7252	     nan	     nan	  1.0000
  0.5802	  0.7252	     nan	     nan	  1.0000
  0.6527	  0.7252	     nan	     nan	  1.0000
  0.7252	  0.7252	     nan	     nan	  1.0000
  0.7978	  0.7252	     nan	     nan	  1.0000
  0.8703	  0.7252	     nan	     nan	  1.0000
  0.9428	  0.7252	     nan	     nan	  1.0000
  1.0153	  0.7252	     nan	     nan	  1.0000
  1.0879	  0.7252	     nan	     nan	  1.0000
  1.1604	  0.7252	     nan	     nan	  1.0000
  1.2329	  0.7252	     nan	     nan	  1.0000
  1.3054	  0.7252	     nan	     nan	  1.0000
  1.3780	  0.7252	     nan	     nan	  1.0000
  1.4505	  0.7252	     nan	     nan	  1.0000
  1.5230	  0.7252	     nan	     nan	  1.0000
  1.5955	  0.7252	     nan	     nan	  1.0000
  1.6680	  0.7252	     nan	     nan	  1.0000
  1.7406	  0.7252	     nan	     nan	  1.0000
  1.8131	  0.7252	     nan	     nan	  1.0000
  1.8856	  0.7252	     nan	     nan	  1.0000
  1.9581	  0.7252	     nan	     nan	  1.0000
  2.0307	  0.7252	     nan	     nan	  1.0000
  2.1032	  0.7252	     nan	     nan	  1.0000
  2.1757	  0.7252	     nan	     nan	  1.0000
  2.2482	  0.7252	     nan	     nan	  1.0000
  2.3208	  0.7252	     nan	     nan	  1.0000
  2.3933	  0.7252	     nan	     nan	  1.0000
  2.4658	  0.7252	     nan	     nan	  1.0000
  2.5383	  0.7252	     nan	     nan	  1.0000
  2.6109	  0.7252	     nan	     nan	  1.0000
  2.6834	  0.7252	     nan	     nan	  1.0000
  2.7559	  0.7252	     nan	     nan	  1.0000
  2.8284	  0.7252	     nan	     nan	  1.0000
  2.9010	  0.7252	     nan	     nan	  1.0000
  2.9735	  0.7252	     nan	     nan	  1.0000
  3.0460	  0.7252	     nan	     nan	  1.0000
  3.1185	  0.7252	     nan	     nan	  1.0000
  3.1910	  0.7252	     nan	     nan	  1.0000
  3.2636	  0.7252	     nan	     nan	  1.0000
  3.3361	  0.7252	     nan	     nan	  1.0000
  3.4086	  0.7252	     nan	     nan	  1.0000
  3.4811	  0.7252	     nan	     nan	  1.0000
  3.5537	  0.7252	     nan	     nan	  1.0000
  3.6262	  0.7252	     nan	     nan	  1.0000
  3.6987	  0.7252	     nan	     nan	  1.0000
  3.7712	  0.7252	     nan	     nan	  1.0000
  3.8438	  0.7252	     nan	     nan	  1.0000
  3.9163	  0.7252	     nan	     nan	  1.0000
  3.9888	  0.7252	     nan	     nan	  1.0000
  4.0613	  0.7252	     nan	     nan	  1.0000
  4.1339	  0.7252	     nan	     nan	  1.0000
  4.2064	  0.7252	     nan	     nan	  1.0000
  4.2789	  0.7252	     nan	     nan	  1.0000
  4.3514	  0.7252	     nan	     nan	  1.0000
  4.4240	  0.7252	     nan	     nan	  1.0000
  4.4965	  0.7252	     nan	     nan	  1.0000
  4.5690	  0.7252	     nan	     nan	  1.0000
  4.6415	  0.7252	     nan	     nan	  1.0000
  4.7140	  0.7252	     nan	     nan	  1.0000
  4.7866	  0.7252	     nan	     nan	  1.0000
  4.8591	  0.7252	     nan	     nan	  1.0000
  4.9316	  0.7252	     nan	     nan	  1.0000
  5.0041	  0.7252	     nan	     nan	  1.0000
  5.0767	  0.7252	     nan	     nan	  1.0000
  5.1492	  0.7252	     nan	     nan	  1.0000
  5.2217	  0.7252	     nan	     nan	  1.0000
  0.0725	  0.6527	     nan	     nan	  1.0000
  0.1450	  0.6527	     nan	     nan	  1.0000
  0.2176	  0.6527	     nan	     nan	  1.0000
  0.2901	  0.6527	     nan	     nan	  1.0000
  0.3626	  0.6527	     nan	     nan	  1.0000
  0.4351	  0.6527	     nan	     nan	  1.0000
  0.5077	  0.6527	     nan	     nan	  1.0000
  0.5802	  0.6527	     nan	     nan	  1.0000
  0.6527	  0.6527	     nan	     nan	  1.0000
  0.7252	  0.6527	     nan	     nan	  1.0000
  0.7978	  0.6527	     nan	     nan	  1.0000
  0.8703	  0.6527	     nan	     nan	  1.0000
  0.9428	  0.6527	     nan	     nan	  1.0000
  1.0153	  0.6527	     nan	     nan	  1.0000
  1.0879	  0.6527	     nan	     nan	  1.0000
  1.1604	  0.6527	     nan	     nan	  1.0000
  1.2329	  0.6527	     nan	     nan	  1.0000
  1.3054	  0.6527	     nan	     nan	  1.0000
  1.3780	  0.6527	     nan	     nan	  1.0000
  1.4505	  0.6527	     nan	     nan	  1.0000
  1.5230	  0.6527	     nan	     nan	  1.0000
  1.5955	  0.6527	     nan	     nan	  1.0000
  1.6680	  0.6527	     nan	     nan	  1.0000
  1.7406	  0.6527	     nan	     nan	  1.0000
  1.8131	  0.6527	     nan	     nan	  1.0000
  1.8856	  0.6527	     nan	     nan	  1.0000
  1.9581	  0.6527	     nan	     nan	  1.0000
  2.0307	  0.6527	     nan	     nan	  1.0000
  2.1032	  0.6527	     nan	     nan	  1.0000
  2.1757	  0.6527	     nan	     nan	  1.0000
  2.2482	  0.6527	     nan	     nan	  1.0000
  2.3208	  0.6527	     nan	     nan	  1.0000
  2.3933	  0.6527	     nan	     nan	  1.0000
  2.4658	  0.6527	     nan	     nan	  1.0000
  2.5383	  0.6527	     nan	     nan	  1.0000
  2.6109	  0.6527	     nan	     nan	  1.0000
  2.6834	  0.6527	     nan	     nan	  1.0000
  2.7559	  0.6527	     nan	     nan	  1.0000
  2.8284	  0.6527	     nan	     nan	  1.0000
  2.9010	  0.6527	     nan	     nan	  1.0000
  2.9735	  0.6527	     nan	     nan	  1.0000
  3.0460	  0.6527	     nan	     nan	  1.0000
  3.1185	  0.6527	     nan	     nan	  1.0000
  3.1910	  0.6527	     nan	     nan	  1.0000
  3.2636	  0.6527	     nan	     nan	  1.0000
  3.3361	  0.6527	     nan	     nan	  1.0000
  3.4086	  0.6527	     nan	     nan	  1.0000
  3.4811	  0.6527	     nan	     nan	  1.0000
  3.5537	  0.6527	     nan	     nan	  1.0000
  3.6262	  0.6527	     nan	     nan	  1.0000
  3.6987	  0.6527	     nan	     nan	  1.0000
  3.7712	  0.6527	     nan	     nan	  1.0000
  3.8438	  0.6527	     nan	     nan	  1.0000
  3.9163	  0.6527	     nan	     nan	  1.0000
  3.9888	  0.6527	     nan	     nan	  1.0000
  4.0613	  0.6527	     nan	     nan	  1.0000
  4.1339	  0.6527	     nan	     nan	  1.0000
  4.2064	  0.6527	     nan	     nan	  1.0000
  4.2789	  0.6527	     nan	     nan	  1.0000
  4.3514	  0.6527	     nan	     nan	  1.0000
  4.4240	  0.6527	     nan	     nan	  1.0000
  4.4965	  0.6527	     nan	     nan	  1.0000
  4.5690	  0.6527	     nan	     nan	  1.0000
  4.6415	  0.6527	     nan	     nan	  1.0000
  4.7140	  0.6527	     nan	     nan	  1.0000
  4.7866	  0.6527	     nan	     nan	  1.0000
  4.8591	  0.6527	     nan	     nan	  1.0000
  4.9316	  0.6527	     nan	     nan	  1.0000
  5.0041	  0.6527	     nan	     nan	  1.0000
  5.0767	  0.6527	     nan	     nan	  1.0000
  5.1492	  0.6527	     nan	     nan	  1.0000
